ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
2023-03-31 19:04:14.351901850+00:00,2023-03-31 19:04:14.351735151+00:00,0,2,58,T,N,0,36.95,1,130,166699,329766569,AC
2023-03-31 19:11:21.763463548+00:00,2023-03-31 19:11:21.763297489+00:00,0,2,58,T,A,0,36.56,4,128,166059,335846481,AC
2023-03-31 19:18:26.068365139+00:00,2023-03-31 19:18:26.068199845+00:00,0,2,58,T,B,0,36.99,21,130,165294,342512328,AC
2023-03-31 19:20:49.512077538+00:00,2023-03-31 19:20:49.511911254+00:00,0,2,58,T,B,0,36.91,4,0,166284,345317462,AC
2023-03-31 19:20:49.512077538+00:00,2023-03-31 19:20:49.511911254+00:00,0,2,58,T,B,0,36.91,6,130,166284,345317463,AC
2023-03-31 19:20:49.512586003+00:00,2023-03-31 19:20:49.512412463+00:00,0,2,58,T,B,0,36.96,1,0,173540,345317469,AC
2023-03-31 19:20:49.512586003+00:00,2023-03-31 19:20:49.512412463+00:00,0,2,58,T,B,0,36.96,1,0,173540,345317470,AC
2023-03-31 19:20:49.512586003+00:00,2023-03-31 19:20:49.512412463+00:00,0,2,58,T,B,0,36.96,1,0,173540,345317471,AC
2023-03-31 19:20:49.512586003+00:00,2023-03-31 19:20:49.512412463+00:00,0,2,58,T,B,0,36.96,6,0,173540,345317472,AC
2023-03-31 19:20:49.512586003+00:00,2023-03-31 19:20:49.512412463+00:00,0,2,58,T,B,0,36.96,1,130,173540,345317473,AC
2023-03-31 19:21:03.030249378+00:00,2023-03-31 19:21:03.030084320+00:00,0,2,58,T,N,0,36.705,5,130,165058,345520353,AC
2023-03-31 19:21:26.541821219+00:00,2023-03-31 19:21:26.541652017+00:00,0,2,58,T,B,0,36.96,1,0,169202,346019775,AC
2023-03-31 19:21:26.541821219+00:00,2023-03-31 19:21:26.541652017+00:00,0,2,58,T,B,0,36.96,4,0,169202,346019776,AC
2023-03-31 19:21:26.541821219+00:00,2023-03-31 19:21:26.541652017+00:00,0,2,58,T,B,0,37.0,25,0,169202,346019777,AC
2023-03-31 19:21:26.541821219+00:00,2023-03-31 19:21:26.541652017+00:00,0,2,58,T,N,0,37.0,2,130,169202,346019778,AC
2023-03-31 19:35:13.815334241+00:00,2023-03-31 19:35:13.815168330+00:00,0,2,58,T,A,0,37.1,11,130,165911,361179899,AC
2023-03-31 19:40:00.560453236+00:00,2023-03-31 19:40:00.560287111+00:00,0,2,58,T,N,0,37.28,8,130,166125,367820082,AC
2023-03-31 19:46:50.914745204+00:00,2023-03-31 19:46:50.914580074+00:00,0,2,58,T,A,0,37.1,11,130,165130,377264374,AC
2023-03-31 19:50:20.849673204+00:00,2023-03-31 19:50:20.849506599+00:00,0,2,58,T,A,0,36.95,1,130,166605,383735289,AC
2023-03-31 19:52:00.863652193+00:00,2023-03-31 19:52:00.863486261+00:00,0,2,58,T,A,0,36.95,1,130,165932,386979727,AC
2023-03-31 19:52:52.945559005+00:00,2023-03-31 19:52:52.945393541+00:00,0,2,58,T,N,0,36.96,10,130,165464,388771009,AC
2023-03-31 19:54:08.877509052+00:00,2023-03-31 19:54:08.877343751+00:00,0,2,58,T,A,0,36.95,2,130,165301,391424705,AC
2023-03-31 19:54:56.890347260+00:00,2023-03-31 19:54:56.890182074+00:00,0,2,58,T,A,0,36.95,2,130,165186,394229912,AC
2023-03-31 19:56:17.996606812+00:00,2023-03-31 19:56:17.996441618+00:00,0,2,58,T,N,0,37.335,2,130,165194,399413671,AC
2023-03-31 19:59:47.126331391+00:00,2023-03-31 19:59:47.126166027+00:00,0,2,58,T,B,0,37.38,1,130,165364,413896992,AC
2023-04-03 13:59:20.013139431+00:00,2023-04-03 13:59:20.012972514+00:00,0,2,58,T,N,0,37.45,1,128,166917,71670703,AC
2023-04-03 14:04:48.512790084+00:00,2023-04-03 14:04:48.512624613+00:00,0,2,58,T,N,0,37.355,1,130,165471,83623313,AC
2023-04-03 14:10:04.864243268+00:00,2023-04-03 14:10:04.864077185+00:00,0,2,58,T,N,0,37.41,2,130,166083,93149245,AC
2023-04-03 14:10:08.516751183+00:00,2023-04-03 14:10:08.516584930+00:00,0,2,58,T,N,0,37.41,10,130,166253,93305930,AC
2023-04-03 14:10:08.516760460+00:00,2023-04-03 14:10:08.516592314+00:00,0,2,58,T,N,0,37.41,19,0,168146,93305931,AC
2023-04-03 14:10:08.516760460+00:00,2023-04-03 14:10:08.516592314+00:00,0,2,58,T,B,0,37.42,1,0,168146,93305932,AC
2023-04-03 14:10:08.516760460+00:00,2023-04-03 14:10:08.516592314+00:00,0,2,58,T,B,0,37.42,1,130,168146,93305933,AC
2023-04-03 14:11:22.048642039+00:00,2023-04-03 14:11:22.048476500+00:00,0,2,58,T,B,0,37.55,2,130,165539,95327919,AC
2023-04-03 14:12:03.774424176+00:00,2023-04-03 14:12:03.774259019+00:00,0,2,58,T,N,0,37.45,1,130,165157,96356055,AC
2023-04-03 14:35:08.009579862+00:00,2023-04-03 14:35:08.009414675+00:00,0,2,58,T,B,0,37.33,1,130,165187,132242652,AC
2023-04-03 15:06:32.698840893+00:00,2023-04-03 15:06:32.698675682+00:00,0,2,58,T,B,0,37.33,1,130,165211,179452053,AC
2023-04-03 15:08:09.589151643+00:00,2023-04-03 15:08:09.588985979+00:00,0,2,58,T,N,0,37.5,1,130,165664,181865582,AC
2023-04-03 15:08:13.115002553+00:00,2023-04-03 15:08:13.114836990+00:00,0,2,58,T,N,0,37.5,1,130,165563,181929935,AC
2023-04-03 15:08:57.104951917+00:00,2023-04-03 15:08:57.104786534+00:00,0,2,58,T,N,0,37.3,8,130,165383,182984660,AC
2023-04-03 15:09:29.658281663+00:00,2023-04-03 15:09:29.658116533+00:00,0,2,58,T,B,0,37.3,1,130,165130,183763715,AC
2023-04-03 15:09:29.658346861+00:00,2023-04-03 15:09:29.658182050+00:00,0,2,58,T,B,0,37.3,89,130,164811,183763716,AC
2023-04-03 15:09:29.658399362+00:00,2023-04-03 15:09:29.658234329+00:00,0,2,58,T,B,0,37.3,10,130,165033,183763717,AC
2023-04-03 15:09:40.752201444+00:00,2023-04-03 15:09:40.752035499+00:00,0,2,58,T,N,0,37.49,1,128,165945,183950319,AC
2023-04-03 15:42:49.604921766+00:00,2023-04-03 15:42:49.604751852+00:00,0,2,58,T,B,0,37.39,3,0,169914,221235278,AC
2023-04-03 15:42:49.604921766+00:00,2023-04-03 15:42:49.604751852+00:00,0,2,58,T,B,0,37.39,2,0,169914,221235279,AC
2023-04-03 15:42:49.604921766+00:00,2023-04-03 15:42:49.604751852+00:00,0,2,58,T,B,0,37.39,3,0,169914,221235280,AC
2023-04-03 17:35:48.574469198+00:00,2023-04-03 17:35:48.574303169+00:00,0,2,58,T,B,0,37.2,2,130,166029,316757784,AC
2023-04-03 17:39:12.101714951+00:00,2023-04-03 17:39:12.101548848+00:00,0,2,58,T,N,0,37.17,2,130,166103,319800346,AC
2023-04-03 17:49:28.792795477+00:00,2023-04-03 17:49:28.792629719+00:00,0,2,58,T,N,0,37.31,1,128,165758,327863642,AC
2023-04-03 17:51:56.504634341+00:00,2023-04-03 17:51:56.504469179+00:00,0,2,58,T,N,0,37.31,2,130,165162,329602504,AC
2023-04-03 19:04:14.244704519+00:00,2023-04-03 19:04:14.244539058+00:00,0,2,58,T,A,0,37.2,2,130,165461,387655160,AC
2023-04-03 19:15:18.929586316+00:00,2023-04-03 19:15:18.929420346+00:00,0,2,58,T,N,0,37.41,7,130,165970,396982840,AC
2023-04-03 19:16:01.608618830+00:00,2023-04-03 19:16:01.608449708+00:00,0,2,58,T,B,0,37.46,1,0,169122,397553890,AC
2023-04-03 19:16:01.608618830+00:00,2023-04-03 19:16:01.608449708+00:00,0,2,58,T,B,0,37.46,2,0,169122,397553891,AC
2023-04-03 19:16:01.608618830+00:00,2023-04-03 19:16:01.608449708+00:00,0,2,58,T,B,0,37.46,1,130,169122,397553892,AC
2023-04-03 19:23:17.064709334+00:00,2023-04-03 19:23:17.064544357+00:00,0,2,58,T,N,0,37.45,1,130,164977,403464691,AC
2023-04-03 19:35:38.925970696+00:00,2023-04-03 19:35:38.925805256+00:00,0,2,58,T,B,0,37.44,3,130,165440,416646659,AC
2023-04-03 19:48:18.584456906+00:00,2023-04-03 19:48:18.584292577+00:00,0,2,58,T,B,0,37.21,5,130,164329,432091699,AC
2023-04-03 19:48:40.667187937+00:00,2023-04-03 19:48:40.667023337+00:00,0,2,58,T,B,0,37.04,4,130,164600,432581814,AC
2023-04-03 19:49:28.991313709+00:00,2023-04-03 19:49:28.991148820+00:00,0,2,58,T,B,0,37.04,5,130,164889,433575484,AC
2023-04-03 19:54:40.602768057+00:00,2023-04-03 19:54:40.602599714+00:00,0,2,58,T,B,0,37.21,5,0,168343,442528851,AC
2023-04-03 19:54:40.602768057+00:00,2023-04-03 19:54:40.602599714+00:00,0,2,58,T,B,0,37.21,2,0,168343,442528852,AC
2023-04-03 19:54:40.602768057+00:00,2023-04-03 19:54:40.602599714+00:00,0,2,58,T,B,0,37.21,3,130,168343,442528853,AC
2023-04-03 19:55:34.462597024+00:00,2023-04-03 19:55:34.462431883+00:00,0,2,58,T,B,0,37.32,1,130,165141,445277770,AC
2023-04-03 19:55:45.747316736+00:00,2023-04-03 19:55:45.747152138+00:00,0,2,58,T,A,0,37.33,2,130,164598,445740064,AC
2023-04-03 19:56:10.762236719+00:00,2023-04-03 19:56:10.762069445+00:00,0,2,58,T,B,0,37.34,2,128,167274,446817676,AC
2023-04-03 19:56:30.437543086+00:00,2023-04-03 19:56:30.437366183+00:00,0,2,58,T,A,0,37.33,20,130,176903,447646934,AC
2023-04-03 19:56:30.851147666+00:00,2023-04-03 19:56:30.850983+00:00,0,2,58,T,B,0,37.38,52,130,164666,447672164,AC
2023-04-03 19:56:45.764963715+00:00,2023-04-03 19:56:45.764798785+00:00,0,2,58,T,N,0,37.41,6,130,164930,448288095,AC
2023-04-04 14:03:46.431655298+00:00,2023-04-04 14:03:46.431489430+00:00,0,2,58,T,N,0,37.64,1,130,165868,78635842,AC
2023-04-04 14:05:04.973697021+00:00,2023-04-04 14:05:04.973531548+00:00,0,2,58,T,A,0,37.64,1,130,165473,81381377,AC
2023-04-04 14:06:32.738218813+00:00,2023-04-04 14:06:32.738052748+00:00,0,2,58,T,N,0,37.59,1,130,166065,84284952,AC
2023-04-04 14:23:34.463180607+00:00,2023-04-04 14:23:34.463015194+00:00,0,2,58,T,N,0,37.59,1,130,165413,117528678,AC
2023-04-04 14:24:36.065144552+00:00,2023-04-04 14:24:36.064979254+00:00,0,2,58,T,N,0,37.49,1,130,165298,119639910,AC
2023-04-04 14:28:38.731091226+00:00,2023-04-04 14:28:38.730925634+00:00,0,2,58,T,N,0,38.05,1,130,165592,126850406,AC
2023-04-04 14:29:20.760530275+00:00,2023-04-04 14:29:20.760365239+00:00,0,2,58,T,N,0,37.49,1,130,165036,127946134,AC
2023-04-04 14:29:32.436412804+00:00,2023-04-04 14:29:32.436247261+00:00,0,2,58,T,N,0,37.5,1,130,165543,128316341,AC
2023-04-04 15:46:14.393324215+00:00,2023-04-04 15:46:14.393158610+00:00,0,2,58,T,N,0,37.59,3,130,165605,236926389,AC
2023-04-04 16:28:00.119659622+00:00,2023-04-04 16:28:00.119494127+00:00,0,2,58,T,N,0,37.09,10,130,165495,286269032,AC
2023-04-04 16:28:05.850889887+00:00,2023-04-04 16:28:05.850724497+00:00,0,2,58,T,N,0,37.09,37,130,165390,286346739,AC
2023-04-04 16:32:12.020735527+00:00,2023-04-04 16:32:12.020568764+00:00,0,2,58,T,N,0,37.07,11,0,166763,290383626,AC
2023-04-04 16:32:12.020735527+00:00,2023-04-04 16:32:12.020568764+00:00,0,2,58,T,N,0,37.09,12,130,166763,290383627,AC
2023-04-04 16:32:15.906893791+00:00,2023-04-04 16:32:15.906727627+00:00,0,2,58,T,N,0,37.09,96,0,166164,290421873,AC
2023-04-04 16:32:15.906893791+00:00,2023-04-04 16:32:15.906727627+00:00,0,2,58,T,B,0,37.1,4,130,166164,290421874,AC
2023-04-04 16:32:15.907006960+00:00,2023-04-04 16:32:15.906840193+00:00,0,2,58,T,B,0,37.1,2,0,166767,290421875,AC
2023-04-04 16:32:15.907006960+00:00,2023-04-04 16:32:15.906840193+00:00,0,2,58,T,B,0,37.1,7,130,166767,290421876,AC
2023-04-04 16:32:22.816791850+00:00,2023-04-04 16:32:22.816620620+00:00,0,2,58,T,B,0,37.11,3,0,171230,290507539,AC
2023-04-04 16:32:22.816791850+00:00,2023-04-04 16:32:22.816620620+00:00,0,2,58,T,B,0,37.11,3,0,171230,290507540,AC
2023-04-04 16:32:22.816791850+00:00,2023-04-04 16:32:22.816620620+00:00,0,2,58,T,B,0,37.12,2,0,171230,290507541,AC
2023-04-04 16:32:22.816791850+00:00,2023-04-04 16:32:22.816620620+00:00,0,2,58,T,B,0,37.12,2,0,171230,290507542,AC
2023-04-04 16:32:28.998955976+00:00,2023-04-04 16:32:28.998790823+00:00,0,2,58,T,A,0,37.2,1,130,165153,290604857,AC
2023-04-04 16:35:22.948828167+00:00,2023-04-04 16:35:22.948662694+00:00,0,2,58,T,B,0,36.9,1,130,165473,293401704,AC
2023-04-04 16:39:14.357374813+00:00,2023-04-04 16:39:14.357209515+00:00,0,2,58,T,B,0,37.0,3,130,165298,297085889,AC
2023-04-04 16:39:19.249153494+00:00,2023-04-04 16:39:19.248988476+00:00,0,2,58,T,B,0,37.0,97,130,165018,297145267,AC
2023-04-04 16:47:33.188051362+00:00,2023-04-04 16:47:33.187885078+00:00,0,2,58,T,A,0,37.0,2,130,166284,305354054,AC
2023-04-04 17:06:44.365165539+00:00,2023-04-04 17:06:44.364999077+00:00,0,2,58,T,B,0,36.95,1,130,166462,322759567,AC
2023-04-04 17:14:44.055103729+00:00,2023-04-04 17:14:44.054938405+00:00,0,2,58,T,B,0,37.05,3,130,165324,330220679,AC
2023-04-04 17:14:48.902153320+00:00,2023-04-04 17:14:48.901987885+00:00,0,2,58,T,B,0,37.05,7,130,165435,330269945,AC
2023-04-04 18:03:38.845581352+00:00,2023-04-04 18:03:38.845415970+00:00,0,2,58,T,N,0,36.85,4,130,165382,371155032,AC
2023-04-04 18:03:41.572454927+00:00,2023-04-04 18:03:41.572288449+00:00,0,2,58,T,N,0,36.85,6,130,166478,371185301,AC
2023-04-04 18:03:44.412276834+00:00,2023-04-04 18:03:44.412111248+00:00,0,2,58,T,B,0,36.89,5,130,165586,371220629,AC
2023-04-04 18:04:00.661208535+00:00,2023-04-04 18:04:00.661042500+00:00,0,2,58,T,N,0,37.07,3,130,166035,371420484,AC
2023-04-04 18:07:16.307546707+00:00,2023-04-04 18:07:16.307381148+00:00,0,2,58,T,N,0,37.04,1,130,165559,374165897,AC
2023-04-04 18:07:40.756220053+00:00,2023-04-04 18:07:40.756053402+00:00,0,2,58,T,N,0,37.04,9,0,166651,374513687,AC
2023-04-04 18:07:40.756220053+00:00,2023-04-04 18:07:40.756053402+00:00,0,2,58,T,N,0,37.07,91,130,166651,374513688,AC
2023-04-04 18:07:40.756240132+00:00,2023-04-04 18:07:40.756072330+00:00,0,2,58,T,N,0,37.07,6,0,167802,374513689,AC
2023-04-04 18:07:40.756240132+00:00,2023-04-04 18:07:40.756072330+00:00,0,2,58,T,B,0,37.09,100,130,167802,374513690,AC
2023-04-04 18:09:55.345725385+00:00,2023-04-04 18:09:55.345560036+00:00,0,2,58,T,N,0,37.06,3,130,165349,376317070,AC
2023-04-04 18:09:55.345835786+00:00,2023-04-04 18:09:55.345670039+00:00,0,2,58,T,N,0,37.06,3,130,165747,376317077,AC
2023-04-04 18:10:50.752846302+00:00,2023-04-04 18:10:50.752680088+00:00,0,2,58,T,N,0,37.06,3,130,166214,377095391,AC
2023-04-04 18:11:47.356966489+00:00,2023-04-04 18:11:47.356801350+00:00,0,2,58,T,A,0,37.0,3,130,165139,377953360,AC
2023-04-04 18:12:33.071587178+00:00,2023-04-04 18:12:33.071420670+00:00,0,2,58,T,B,0,37.08,100,130,166508,378550855,AC
2023-04-04 18:13:08.475264478+00:00,2023-04-04 18:13:08.475099216+00:00,0,2,58,T,N,0,37.06,1,130,165262,378996965,AC
2023-04-04 18:13:30.113802761+00:00,2023-04-04 18:13:30.113637027+00:00,0,2,58,T,B,0,37.08,2,130,165734,379279423,AC
2023-04-04 18:15:55.976832830+00:00,2023-04-04 18:15:55.976667014+00:00,0,2,58,T,N,0,37.07,1,130,165816,381180553,AC
2023-04-04 18:20:11.442478270+00:00,2023-04-04 18:20:11.442313286+00:00,0,2,58,T,N,0,37.06,100,130,164984,384713254,AC
2023-04-04 18:20:11.442522259+00:00,2023-04-04 18:20:11.442355440+00:00,0,2,58,T,N,0,37.06,110,0,166819,384713256,AC
2023-04-04 18:20:11.442522259+00:00,2023-04-04 18:20:11.442355440+00:00,0,2,58,T,B,0,37.09,50,130,166819,384713257,AC
2023-04-04 18:43:18.905506504+00:00,2023-04-04 18:43:18.905340502+00:00,0,2,58,T,B,0,36.38,10,130,166002,405632258,AC
2023-04-04 19:14:33.144872894+00:00,2023-04-04 19:14:33.144707250+00:00,0,2,58,T,B,0,36.28,1,130,165644,434575956,AC
2023-04-04 19:16:42.159878400+00:00,2023-04-04 19:16:42.159711354+00:00,0,2,58,T,N,0,36.27,5,0,167046,436849176,AC
2023-04-04 19:16:42.159878400+00:00,2023-04-04 19:16:42.159711354+00:00,0,2,58,T,B,0,36.3,95,130,167046,436849177,AC
2023-04-04 19:17:04.795911532+00:00,2023-04-04 19:17:04.795744902+00:00,0,2,58,T,B,0,36.33,2,0,166630,437233570,AC
2023-04-04 19:17:04.795911532+00:00,2023-04-04 19:17:04.795744902+00:00,0,2,58,T,B,0,36.33,5,130,166630,437233571,AC
2023-04-04 19:17:04.796870747+00:00,2023-04-04 19:17:04.796705271+00:00,0,2,58,T,B,0,36.38,10,130,165476,437233576,AC
2023-04-04 19:17:19.229303177+00:00,2023-04-04 19:17:19.229137146+00:00,0,2,58,T,N,0,36.71,2,130,166031,437501531,AC
2023-04-04 19:17:26.044462071+00:00,2023-04-04 19:17:26.044297031+00:00,0,2,58,T,B,0,36.75,1,130,165040,437659265,AC
2023-04-04 19:19:46.635386300+00:00,2023-04-04 19:19:46.635220490+00:00,0,2,58,T,B,0,36.4,100,130,165810,439780841,AC
2023-04-04 19:20:53.379196173+00:00,2023-04-04 19:20:53.379029178+00:00,0,2,58,T,N,0,36.9,1,130,166995,441049680,AC
2023-04-04 19:29:03.201199206+00:00,2023-04-04 19:29:03.201033482+00:00,0,2,58,T,N,0,36.41,10,130,165724,449987417,AC
2023-04-04 19:29:03.201220386+00:00,2023-04-04 19:29:03.201055853+00:00,0,2,58,T,N,0,36.41,10,130,164533,449987419,AC
2023-04-04 19:29:03.201357842+00:00,2023-04-04 19:29:03.201192595+00:00,0,2,58,T,B,0,36.45,10,130,165247,449987423,AC
2023-04-04 19:30:14.057704022+00:00,2023-04-04 19:30:14.057538029+00:00,0,2,58,T,B,0,36.37,1,0,165993,451307096,AC
2023-04-04 19:30:14.057704022+00:00,2023-04-04 19:30:14.057538029+00:00,0,2,58,T,B,0,36.37,43,130,165993,451307097,AC
2023-04-04 19:50:26.922490611+00:00,2023-04-04 19:50:26.922324565+00:00,0,2,58,T,A,0,36.54,1,130,166046,478444202,AC
2023-04-04 19:50:37.245043687+00:00,2023-04-04 19:50:37.244876862+00:00,0,2,58,T,B,0,36.6,3,130,166825,478733223,AC
2023-04-04 19:51:46.648881394+00:00,2023-04-04 19:51:46.648715203+00:00,0,2,58,T,B,0,36.6,7,130,166191,480815413,AC
2023-04-04 19:51:50.624045665+00:00,2023-04-04 19:51:50.623879894+00:00,0,2,58,T,B,0,36.6,2,130,165771,480960765,AC
2023-04-04 19:51:55.901669151+00:00,2023-04-04 19:51:55.901503269+00:00,0,2,58,T,B,0,36.6,8,130,165882,481075111,AC
2023-04-04 19:55:57.825218142+00:00,2023-04-04 19:55:57.825053152+00:00,0,2,58,T,B,0,36.55,1,130,164990,489450684,AC
2023-04-04 19:56:13.638396921+00:00,2023-04-04 19:56:13.638231728+00:00,0,2,58,T,B,0,36.55,1,130,165193,490195456,AC
2023-04-04 19:56:37.130417518+00:00,2023-04-04 19:56:37.130252686+00:00,0,2,58,T,B,0,36.47,10,130,164832,491075361,AC
2023-04-05 14:22:40.602770033+00:00,2023-04-05 14:22:40.602604639+00:00,0,2,58,T,N,0,36.99,1,130,165394,115910512,AC
2023-04-05 14:23:14.491000734+00:00,2023-04-05 14:23:14.490835165+00:00,0,2,58,T,N,0,36.9,1,130,165569,116751805,AC
2023-04-05 14:27:02.283996148+00:00,2023-04-05 14:27:02.283830935+00:00,0,2,58,T,N,0,36.73,1,130,165213,122465342,AC
2023-04-05 14:28:04.979000885+00:00,2023-04-05 14:28:04.978835190+00:00,0,2,58,T,N,0,36.59,1,130,165695,124058592,AC
2023-04-05 14:28:14.038347788+00:00,2023-04-05 14:28:14.038182269+00:00,0,2,58,T,N,0,36.59,6,130,165519,124299133,AC
2023-04-05 14:28:17.302647071+00:00,2023-04-05 14:28:17.302481667+00:00,0,2,58,T,N,0,36.59,6,130,165404,124465253,AC
2023-04-05 14:28:20.294400878+00:00,2023-04-05 14:28:20.294233952+00:00,0,2,58,T,N,0,36.59,7,128,166926,124689312,AC
2023-04-05 14:28:23.104277552+00:00,2023-04-05 14:28:23.104111558+00:00,0,2,58,T,N,0,36.59,6,130,165994,124802070,AC
2023-04-05 14:28:25.790012094+00:00,2023-04-05 14:28:25.789847043+00:00,0,2,58,T,N,0,36.59,5,130,165051,124876547,AC
2023-04-05 14:28:30.422385450+00:00,2023-04-05 14:28:30.422218135+00:00,0,2,58,T,N,0,36.59,55,0,167315,125003731,AC
2023-04-05 14:28:30.422385450+00:00,2023-04-05 14:28:30.422218135+00:00,0,2,58,T,B,0,36.6,6,130,167315,125003732,AC
2023-04-05 14:33:44.129483363+00:00,2023-04-05 14:33:44.129316333+00:00,0,2,58,T,B,0,36.67,6,0,167030,133849244,AC
2023-04-05 14:33:44.129483363+00:00,2023-04-05 14:33:44.129316333+00:00,0,2,58,T,B,0,36.67,3,130,167030,133849245,AC
2023-04-05 14:45:26.251606093+00:00,2023-04-05 14:45:26.251437055+00:00,0,2,58,T,N,0,36.69,14,0,169038,151296316,AC
2023-04-05 14:45:26.251606093+00:00,2023-04-05 14:45:26.251437055+00:00,0,2,58,T,N,0,36.79,25,130,169038,151296317,AC
2023-04-05 15:00:06.401929549+00:00,2023-04-05 15:00:06.401764138+00:00,0,2,58,T,B,0,35.84,9,130,165411,171665215,AC
2023-04-05 15:00:06.401946553+00:00,2023-04-05 15:00:06.401778676+00:00,0,2,58,T,B,0,35.84,3,0,167877,171665216,AC
2023-04-05 15:00:06.401946553+00:00,2023-04-05 15:00:06.401778676+00:00,0,2,58,T,B,0,35.89,2,0,167877,171665217,AC
2023-04-05 15:00:06.401946553+00:00,2023-04-05 15:00:06.401778676+00:00,0,2,58,T,B,0,35.89,2,130,167877,171665218,AC
2023-04-05 15:09:36.188297080+00:00,2023-04-05 15:09:36.188131603+00:00,0,2,58,T,B,0,35.95,3,130,165477,183112285,AC
2023-04-05 15:22:33.209578443+00:00,2023-04-05 15:22:33.209413232+00:00,0,2,58,T,B,0,35.4,1,130,165211,197257942,AC
2023-04-05 15:23:29.531434496+00:00,2023-04-05 15:23:29.531268662+00:00,0,2,58,T,N,0,35.95,25,130,165834,198166900,AC
2023-04-05 15:23:29.531508807+00:00,2023-04-05 15:23:29.531343281+00:00,0,2,58,T,N,0,35.95,25,130,165526,198166901,AC
2023-04-05 15:23:29.531538654+00:00,2023-04-05 15:23:29.531373747+00:00,0,2,58,T,N,0,35.95,4,130,164907,198166902,AC
2023-04-05 15:23:36.406585232+00:00,2023-04-05 15:23:36.406419876+00:00,0,2,58,T,B,0,35.99,21,130,165356,198259574,AC
2023-04-05 15:23:59.514393773+00:00,2023-04-05 15:23:59.514228263+00:00,0,2,58,T,A,0,36.67,1,130,165510,198555656,AC
2023-04-05 15:24:58.100735200+00:00,2023-04-05 15:24:58.100569053+00:00,0,2,58,T,A,0,36.24,1,130,166147,199465270,AC
2023-04-05 15:51:25.154137807+00:00,2023-04-05 15:51:25.153972039+00:00,0,2,58,T,A,0,35.9,1,130,165768,226990817,AC
2023-04-05 17:39:13.971824250+00:00,2023-04-05 17:39:13.971659093+00:00,0,2,58,T,A,0,35.9,2,130,165157,318705591,AC
2023-04-05 18:11:57.670286462+00:00,2023-04-05 18:11:57.670121051+00:00,0,2,58,T,A,0,35.85,5,130,165411,344651025,AC
2023-04-05 19:18:43.101479891+00:00,2023-04-05 19:18:43.101314389+00:00,0,2,58,T,A,0,35.85,2,130,165502,395989306,AC
2023-04-05 19:25:24.673974218+00:00,2023-04-05 19:25:24.673808720+00:00,0,2,58,T,A,0,35.85,4,130,165498,401955847,AC
2023-04-05 19:27:38.725537606+00:00,2023-04-05 19:27:38.725372058+00:00,0,2,58,T,N,0,35.86,9,130,165548,404159771,AC
2023-04-05 19:40:00.699694445+00:00,2023-04-05 19:40:00.699528820+00:00,0,2,58,T,N,0,36.12,2,130,165625,416722899,AC
2023-04-05 19:50:09.176431912+00:00,2023-04-05 19:50:09.176266026+00:00,0,2,58,T,N,0,36.07,1,130,165886,430403403,AC
2023-04-05 19:50:09.354220510+00:00,2023-04-05 19:50:09.354055251+00:00,0,2,58,T,N,0,36.07,1,130,165259,430406850,AC
2023-04-05 19:52:49.344637182+00:00,2023-04-05 19:52:49.344471571+00:00,0,2,58,T,B,0,36.2,2,130,165611,434664028,AC
2023-04-05 19:56:48.764871886+00:00,2023-04-05 19:56:48.764706383+00:00,0,2,58,T,A,0,36.14,1,130,165503,443221467,AC
2023-04-06 14:04:26.192377874+00:00,2023-04-06 14:04:26.192212656+00:00,0,2,58,T,A,0,36.3,3,130,165218,73920683,AC
2023-04-06 14:04:30.006752751+00:00,2023-04-06 14:04:30.006587527+00:00,0,2,58,T,A,0,36.3,3,130,165224,74079596,AC
2023-04-06 14:05:06.494743388+00:00,2023-04-06 14:05:06.494575606+00:00,0,2,58,T,A,0,36.3,11,130,167782,75137037,AC
2023-04-06 14:09:45.129789541+00:00,2023-04-06 14:09:45.129622298+00:00,0,2,58,T,N,0,36.41,100,0,167243,82487966,AC
2023-04-06 14:09:45.129789541+00:00,2023-04-06 14:09:45.129622298+00:00,0,2,58,T,B,0,36.42,60,130,167243,82487967,AC
2023-04-06 14:09:48.967498459+00:00,2023-04-06 14:09:48.967333556+00:00,0,2,58,T,A,0,36.37,1,130,164903,82541509,AC
2023-04-06 14:56:04.557309733+00:00,2023-04-06 14:56:04.557139996+00:00,0,2,58,T,A,0,36.41,17,0,169737,142908614,AC
2023-04-06 14:56:04.557309733+00:00,2023-04-06 14:56:04.557139996+00:00,0,2,58,T,A,0,36.41,1,0,169737,142908615,AC
2023-04-06 14:56:04.557309733+00:00,2023-04-06 14:56:04.557139996+00:00,0,2,58,T,A,0,36.41,1,0,169737,142908616,AC
2023-04-06 14:56:04.557309733+00:00,2023-04-06 14:56:04.557139996+00:00,0,2,58,T,A,0,36.41,1,0,169737,142908617,AC
2023-04-06 14:56:04.557344647+00:00,2023-04-06 14:56:04.557179730+00:00,0,2,58,T,B,0,36.29,1,130,164917,142908619,AC
2023-04-06 14:56:25.022530591+00:00,2023-04-06 14:56:25.022364312+00:00,0,2,58,T,A,0,35.72,3,130,166279,143233038,AC
2023-04-06 14:56:27.522670474+00:00,2023-04-06 14:56:27.522505032+00:00,0,2,58,T,A,0,35.72,3,130,165442,143278694,AC
